O_REL,O_RF,O_NPC,O_PFC,O_WCC
0.980000,0.045333,44.119595,0.192270,0.045585,0.970000,0.056889,11.645195,0.428612,0.001530,0.970000,0.029556,0.000000,0.158270,0.000000
0.970000,0.168222,0.000000,0.042448,0.206680,0.970000,0.192222,0.101381,0.022239,0.460537,0.970000,0.040667,2.521102,0.022284,0.121441
0.960000,0.001333,47.821912,0.208619,0.000000,0.960000,0.015111,11.645195,0.079085,0.492833,0.960000,0.008444,0.000000,0.116582,0.000000
0.970000,0.087333,0.000000,0.197921,0.060561,0.980000,0.132667,8.308470,0.208170,0.177555,0.980000,0.097778,0.000000,0.062841,0.139973
0.960000,0.088222,0.000000,0.199426,0.059945,0.970000,0.134667,4.016925,0.111831,0.325183,0.980000,0.087111,0.000000,0.060720,0.119705
0.970000,0.072000,14.939600,0.272036,0.018463,0.980000,0.097556,6.467354,0.287394,0.065613,0.970000,0.024444,0.000000,0.074698,0.044727
0.980000,0.103778,57.432521,0.037667,0.175840,0.980000,0.158889,52.011019,0.039603,0.379869,0.980000,0.157333,0.000000,0.024014,0.318723
0.980000,0.172222,0.000000,0.125765,0.147196,0.980000,0.208222,0.000000,0.347956,0.084850,0.980000,0.137778,0.000000,0.116281,0.161571
0.980000,0.132222,13.852447,0.173699,0.136303,0.980000,0.096667,11.548100,0.050819,0.398624,0.980000,0.087111,0.000000,0.062735,0.195501
0.980000,0.126222,46.185175,0.266090,0.023058,0.980000,0.132444,6.467354,0.305872,0.087474,0.980000,0.034222,0.000000,0.078767,0.079364
0.970000,0.023778,42.641218,0.190854,0.135096,0.970000,0.037778,7.321743,0.307336,0.083554,0.970000,0.025556,0.000000,0.052977,0.076613
0.980000,0.177778,0.000000,0.163256,0.147291,0.980000,0.183556,7.321743,0.017426,0.713743,0.980000,0.087111,0.000000,0.004801,0.460039
0.980000,0.168444,0.000000,0.117352,0.148322,0.970000,0.191111,6.178910,0.122871,0.105170,0.970000,0.034889,0.000000,0.032420,0.091750
0.960000,0.048889,0.000000,0.176887,0.000000,0.960000,0.035778,1.327970,0.313610,0.000000,0.970000,0.024889,0.000000,0.117209,0.017038
0.970000,0.060889,0.000000,0.010643,0.204666,0.970000,0.243778,7.321743,0.018168,0.468018,0.980000,0.173778,0.000000,0.010455,0.302898
0.980000,0.136667,16.932448,0.261198,0.040542,0.970000,0.092000,15.887926,0.477828,0.000180,0.970000,0.035556,0.000000,0.094742,0.044317
0.950000,0.002667,0.000000,0.023843,0.029854,0.910000,0.033556,0.000000,0.023919,0.059540,0.940000,0.010444,0.000000,0.024429,0.038924
0.960000,0.088667,0.000000,0.189376,0.076115,0.970000,0.100222,6.467354,0.038629,0.494076,0.980000,0.086889,0.000000,0.030997,0.203325
0.950000,0.007333,0.000000,0.022632,0.032707,0.860000,0.014889,3.839327,0.019693,0.017627,0.950000,0.012222,0.000000,0.024473,0.049438
0.970000,0.144667,0.000000,0.170274,0.136277,0.970000,0.147778,3.734381,0.137645,0.178012,0.970000,0.057778,0.000000,0.035736,0.181230
0.970000,0.148222,1.256841,0.186883,0.107763,0.980000,0.110667,7.321743,0.241615,0.095351,0.970000,0.041778,0.000000,0.057375,0.088204
0.980000,0.146667,0.000000,0.183728,0.107763,0.980000,0.160222,0.227875,0.176002,0.295419,0.980000,0.079333,0.000000,0.027737,0.283935
0.960000,0.087333,1.186098,0.193873,0.058512,0.980000,0.109556,15.580532,0.267104,0.093599,0.970000,0.024667,0.000000,0.099125,0.065479
0.970000,0.133556,16.968949,0.230040,0.048673,0.980000,0.144667,10.391466,0.320116,0.034915,0.970000,0.023778,0.000000,0.079014,0.019066
0.980000,0.168222,0.000000,0.097193,0.183324,0.980000,0.244667,0.000000,0.144831,0.211302,0.980000,0.058000,0.000000,0.082745,0.116655
0.970000,0.087333,0.000000,0.190152,0.076181,0.980000,0.132667,8.308470,0.072554,0.455857,0.980000,0.097778,0.000000,0.107877,0.110123
0.960000,0.086000,3.466919,0.175357,0.130669,0.970000,0.105556,0.101381,0.225810,0.245008,0.970000,0.035778,0.000000,0.062707,0.049714
0.980000,0.128667,0.000000,0.057353,0.178122,0.980000,0.276667,0.000000,0.064857,0.432395,0.980000,0.087556,0.000000,0.048509,0.203640
0.960000,0.068667,4.500865,0.068377,0.166712,0.970000,0.174444,0.000000,0.086161,0.339567,0.970000,0.038222,0.000000,0.050103,0.088577
0.980000,0.145778,0.000000,0.178363,0.109143,0.970000,0.147333,4.016925,0.152861,0.157812,0.970000,0.057778,0.000000,0.067789,0.099852
0.970000,0.169556,0.000000,0.117156,0.148322,0.970000,0.191333,3.637018,0.088667,0.186746,0.970000,0.040000,0.000000,0.030014,0.106328
0.980000,0.164444,0.000000,0.021647,0.205750,0.970000,0.260444,30.933041,0.017925,0.421268,0.970000,0.064889,0.000000,0.015854,0.390773
0.950000,0.021556,0.000000,0.021335,0.160677,0.940000,0.037111,30.933041,0.022232,0.206197,0.940000,0.013556,0.000000,0.018853,0.302966
0.980000,0.041778,44.118015,0.264531,0.022243,0.970000,0.099556,7.321743,0.371887,0.009156,0.970000,0.021333,0.000000,0.065819,0.049857
0.970000,0.165111,55.628768,0.017738,0.209569,0.970000,0.276667,0.000000,0.021119,0.249463,0.980000,0.058222,0.000000,0.019522,0.158350
0.980000,0.067778,0.000000,0.081326,0.055970,0.970000,0.275778,6.340314,0.143312,0.044333,0.970000,0.040444,0.000000,0.046073,0.129247
0.960000,0.088667,0.000000,0.265929,0.038473,0.970000,0.100222,7.321743,0.230397,0.284144,0.980000,0.086889,0.000000,0.053691,0.183712
0.970000,0.168000,0.000000,0.153622,0.070672,0.970000,0.190889,7.321743,0.195891,0.110480,0.980000,0.051556,0.000000,0.039090,0.138212
0.980000,0.172222,0.000000,0.125528,0.146646,0.980000,0.208222,0.000000,0.089872,0.365401,0.980000,0.137778,0.000000,0.111608,0.161571
0.960000,0.005556,0.000000,0.012273,0.033946,0.960000,0.245111,0.000000,0.024826,0.218716,0.980000,0.071333,0.000000,0.012967,0.224591
0.970000,0.052222,15.976471,0.267945,0.000000,0.970000,0.076889,14.548486,0.107313,0.530451,0.970000,0.079778,0.000000,0.048684,0.244205
0.970000,0.087111,0.000000,0.243268,0.044979,0.980000,0.156444,8.899153,0.372728,0.039751,0.980000,0.097556,0.000000,0.408996,0.052832
0.980000,0.133111,14.789753,0.199965,0.092863,0.980000,0.126222,10.787517,0.183652,0.180430,0.980000,0.136222,0.000000,0.074390,0.268119
0.960000,0.089333,0.000000,0.191074,0.077766,0.980000,0.130000,8.308470,0.356341,0.051089,0.980000,0.086889,0.000000,0.236439,0.110606
0.980000,0.167111,0.000000,0.091521,0.183948,0.980000,0.276222,3.908709,0.064995,0.412606,0.980000,0.087333,0.000000,0.025462,0.320746
0.980000,0.167556,0.000000,0.084847,0.183572,0.980000,0.244889,0.000000,0.018449,0.659391,0.980000,0.051556,0.000000,0.045751,0.179957
0.980000,0.180222,0.000000,0.218299,0.088043,0.980000,0.156444,11.645195,0.242581,0.134068,0.980000,0.086889,0.000000,0.206228,0.000617
0.980000,0.171556,0.000000,0.137966,0.149271,0.980000,0.276000,0.000000,0.363079,0.159240,0.980000,0.062889,0.000000,0.058540,0.130755
0.970000,0.014889,55.140673,0.201386,0.008907,0.960000,0.016667,10.787517,0.135614,0.204332,0.960000,0.014667,0.000000,0.045885,0.088103
0.970000,0.135333,0.000000,0.096995,0.114350,0.980000,0.168444,48.711976,0.070274,0.156338,0.980000,0.157556,0.000000,0.099168,0.149679
0.980000,0.070444,0.000000,0.080380,0.054724,0.970000,0.276000,4.135583,0.090684,0.149826,0.970000,0.028889,0.000000,0.047393,0.104899
0.970000,0.087333,0.000000,0.203233,0.058160,0.980000,0.132222,8.899153,0.466354,0.000830,0.980000,0.097778,0.000000,0.085118,0.132137
0.960000,0.013111,49.458716,0.046305,0.004255,0.970000,0.013111,58.610631,0.048436,0.041688,0.950000,0.040444,36.688023,0.048479,0.047787
0.950000,0.010222,0.000000,0.024882,0.138432,0.900000,0.018222,0.000000,0.020894,0.068816,0.940000,0.010444,0.000000,0.022881,0.061677
0.970000,0.126667,0.000000,0.031303,0.200688,0.970000,0.276667,0.000000,0.031286,0.212694,0.970000,0.040444,0.000000,0.033029,0.125016
0.970000,0.021778,34.570469,0.050565,0.010506,0.970000,0.004000,54.941758,0.051526,0.036985,0.970000,0.041111,49.282830,0.055652,0.045409
0.960000,0.030444,0.000000,0.118932,0.030864,0.960000,0.055333,0.000000,0.128251,0.036029,0.960000,0.018222,0.000000,0.037596,0.014560
0.960000,0.012000,40.312960,0.058320,0.000000,0.960000,0.005556,64.092546,0.066938,0.002485,0.960000,0.012000,52.363359,0.063580,0.002932
0.960000,0.012889,0.000000,0.088421,0.000000,0.960000,0.145333,0.000000,0.089485,0.041043,0.970000,0.027111,0.000000,0.075015,0.000000
0.960000,0.031333,0.000000,0.049159,0.047203,0.960000,0.135778,22.424044,0.064025,0.048587,0.970000,0.027333,0.000000,0.042133,0.046221
0.960000,0.018444,0.000000,0.020672,0.138016,0.960000,0.135556,14.548486,0.022301,0.248609,0.970000,0.048222,4.022586,0.020788,0.210503
0.960000,0.033778,0.000000,0.046705,0.147138,0.960000,0.070222,26.245632,0.040783,0.144877,0.970000,0.049111,0.000000,0.024185,0.137701
0.960000,0.036000,0.000000,0.046128,0.053213,0.960000,0.128667,22.036459,0.048001,0.107656,0.970000,0.027333,0.000000,0.044622,0.058721
0.930000,0.018889,0.000000,0.044902,0.003652,0.930000,0.003333,0.000000,0.044842,0.008744,0.940000,0.009556,0.000000,0.041723,0.000408
0.950000,0.015333,0.000000,0.022901,0.149752,0.920000,0.016889,0.000000,0.022880,0.062503,0.940000,0.010222,0.000000,0.022751,0.047817
0.950000,0.005111,0.000000,0.010461,0.125991,0.950000,0.138444,13.557267,0.022554,0.217083,0.970000,0.047778,0.000000,0.023372,0.138810
0.960000,0.030444,0.000000,0.118669,0.025963,0.960000,0.086000,0.000000,0.122575,0.034671,0.960000,0.017556,0.000000,0.039025,0.010016
0.950000,0.015556,0.000000,0.076855,0.003676,0.950000,0.018444,0.000000,0.094873,0.002331,0.950000,0.010444,0.000000,0.038755,0.000104
0.960000,0.011556,0.000000,0.040837,0.016175,0.960000,0.138889,11.548100,0.065528,0.042328,0.950000,0.019333,0.000000,0.034206,0.017272
0.940000,0.015333,0.000000,0.045344,0.005218,0.950000,0.114444,0.000000,0.046196,0.084661,0.950000,0.010444,0.000000,0.033325,0.003343
0.970000,0.021333,32.367807,0.043785,0.016240,0.970000,0.057333,58.610631,0.048792,0.071565,0.970000,0.045778,53.976448,0.051344,0.062131
0.960000,0.014000,0.000000,0.110933,0.006396,0.960000,0.103111,0.000000,0.173159,0.008121,0.960000,0.020444,0.000000,0.172813,0.000000
0.950000,0.016889,0.000000,0.047677,0.029945,0.950000,0.022000,16.654344,0.042595,0.027286,0.940000,0.011556,0.000000,0.046620,0.002567
0.950000,0.013111,0.000000,0.010181,0.145657,0.950000,0.145778,0.000000,0.019571,0.206865,0.970000,0.047333,0.000000,0.020600,0.193472
0.950000,0.026889,0.000000,0.046733,0.044145,0.950000,0.022222,16.654344,0.034926,0.042880,0.960000,0.020444,0.000000,0.043877,0.022376
0.960000,0.012000,0.000000,0.022144,0.053719,0.940000,0.055333,0.000000,0.024331,0.084954,0.960000,0.016889,0.000000,0.020877,0.073065
0.950000,0.015333,0.000000,0.049052,0.134039,0.950000,0.027556,0.000000,0.048091,0.132598,0.960000,0.018000,0.000000,0.047574,0.060293
0.960000,0.010444,0.000000,0.024557,0.127648,0.950000,0.114444,0.000000,0.016334,0.234241,0.970000,0.028889,0.000000,0.022889,0.228879
0.960000,0.030222,0.000000,0.107631,0.026118,0.960000,0.076667,0.000000,0.146581,0.025704,0.960000,0.017556,0.000000,0.039529,0.009862
0.960000,0.032222,0.000000,0.047603,0.045745,0.960000,0.015333,37.070105,0.046532,0.047934,0.960000,0.029778,0.000000,0.051660,0.041627
0.950000,0.011778,0.000000,0.028510,0.009342,0.940000,0.054667,11.548100,0.046441,0.016931,0.940000,0.011778,0.000000,0.034528,0.013602
0.960000,0.011778,0.000000,0.033491,0.002226,0.960000,0.145333,0.000000,0.070252,0.058342,0.970000,0.025111,0.000000,0.035571,0.036385
0.960000,0.014667,0.000000,0.097648,0.011649,0.960000,0.062444,0.000000,0.169932,0.015885,0.960000,0.017556,0.000000,0.035218,0.012097
0.960000,0.077556,0.000000,0.038985,0.203762,0.960000,0.114222,0.000000,0.035605,0.237689,0.960000,0.019111,0.000000,0.039901,0.021421
0.960000,0.005556,0.000000,0.021402,0.112691,0.880000,0.010444,0.000000,0.019817,0.072802,0.950000,0.010667,0.000000,0.022825,0.053182
0.960000,0.067556,0.000000,0.062522,0.086408,0.960000,0.093111,0.000000,0.070616,0.079979,0.960000,0.019778,0.000000,0.040343,0.025531
0.960000,0.020000,0.000000,0.019395,0.140352,0.960000,0.145333,0.000000,0.020750,0.248513,0.970000,0.053111,0.000000,0.019895,0.203050
0.950000,0.016444,0.000000,0.060958,0.005728,0.950000,0.025778,3.734381,0.064171,0.054747,0.950000,0.010222,0.000000,0.038515,0.000000
0.960000,0.028000,0.000000,0.046446,0.046561,0.960000,0.013333,39.502491,0.048890,0.047727,0.960000,0.030444,0.000000,0.044878,0.064914
0.960000,0.021333,0.000000,0.042572,0.015262,0.940000,0.058889,6.467354,0.046058,0.027189,0.950000,0.010444,0.000000,0.037265,0.016029
0.960000,0.019778,0.000000,0.059765,0.025466,0.960000,0.017333,45.754752,0.065891,0.017422,0.960000,0.028000,38.851649,0.066390,0.029327
0.960000,0.012444,0.000000,0.020915,0.029561,0.930000,0.047333,0.000000,0.024396,0.078664,0.950000,0.012000,0.000000,0.022921,0.063318
0.960000,0.030222,0.000000,0.102821,0.031847,0.960000,0.026444,0.000000,0.156248,0.022601,0.960000,0.018444,0.000000,0.054139,0.012657
0.970000,0.054667,0.000000,0.035005,0.066710,0.970000,0.242222,8.899153,0.046492,0.295470,0.970000,0.047111,0.000000,0.027446,0.128952
0.960000,0.026444,0.000000,0.040270,0.053124,0.960000,0.144667,6.178910,0.045168,0.101622,0.960000,0.018889,0.000000,0.035632,0.017729
0.950000,0.022667,0.000000,0.019948,0.144881,0.950000,0.098889,28.324459,0.023667,0.246967,0.970000,0.030000,4.022586,0.024125,0.232257
0.950000,0.004000,0.000000,0.021586,0.058011,0.870000,0.017111,0.000000,0.020909,0.064239,0.940000,0.008667,0.000000,0.022218,0.060397
0.960000,0.013778,0.000000,0.095084,0.010740,0.960000,0.122222,0.000000,0.120635,0.018365,0.960000,0.017556,0.000000,0.097704,0.000000
0.970000,0.053778,0.000000,0.011308,0.136191,0.970000,0.238000,14.548486,0.014222,0.471532,0.970000,0.048222,0.000000,0.020634,0.210503
0.980000,0.064000,49.692276,0.047583,0.169711,0.980000,0.175778,39.502491,0.037818,0.291725,0.980000,0.058889,0.000000,0.030564,0.186316
0.970000,0.016222,68.246049,0.064749,0.002908,0.970000,0.005333,68.062461,0.091308,0.009035,0.970000,0.005778,70.550831,0.064083,0.002807
0.960000,0.025778,19.393324,0.099082,0.006282,0.960000,0.015333,26.245632,0.112138,0.013146,0.960000,0.033556,0.000000,0.112842,0.029830
0.980000,0.018000,48.619180,0.055518,0.030376,0.980000,0.175778,39.502491,0.065783,0.224619,0.980000,0.087111,0.000000,0.055892,0.178573
0.940000,0.018222,0.000000,0.068702,0.000000,0.940000,0.006889,0.000000,0.067126,0.000000,0.950000,0.010444,0.000000,0.057264,0.003512
0.940000,0.018000,0.668913,0.043205,0.032446,0.940000,0.017111,1.262446,0.037813,0.038212,0.950000,0.010444,0.000000,0.037924,0.000688
0.960000,0.030000,0.000000,0.067444,0.046391,0.950000,0.016444,15.887926,0.095035,0.044912,0.970000,0.027333,0.000000,0.065762,0.035620
0.980000,0.047556,68.237306,0.070050,0.025961,0.980000,0.008000,63.948565,0.076268,0.000091,0.970000,0.014222,55.305638,0.120552,0.025581
0.970000,0.029111,40.826158,0.093650,0.007048,0.970000,0.109778,39.502491,0.107571,0.000000,0.970000,0.032000,52.209731,0.097574,0.000000
0.960000,0.030222,0.000000,0.071694,0.034337,0.960000,0.016889,16.346951,0.126002,0.003854,0.970000,0.027333,0.000000,0.066805,0.023059
0.980000,0.034667,82.477855,0.083817,0.015256,0.980000,0.031111,63.948565,0.096389,0.007799,0.980000,0.013333,43.668765,0.088018,0.029982
0.960000,0.014444,20.181317,0.049677,0.007649,0.950000,0.016667,37.070105,0.048275,0.039758,0.950000,0.012889,2.635229,0.047780,0.000528
0.960000,0.028222,1.393536,0.071824,0.018785,0.960000,0.011333,39.502491,0.111652,0.000413,0.960000,0.028889,43.795085,0.097803,0.000000
0.980000,0.035333,36.349261,0.050004,0.147921,0.980000,0.175556,39.502491,0.046653,0.256187,0.980000,0.098667,22.496875,0.057082,0.160338
0.970000,0.109111,16.356785,0.034040,0.169316,0.970000,0.140444,16.346951,0.040638,0.286563,0.970000,0.031333,0.000000,0.022009,0.117955
0.980000,0.043778,71.173192,0.054310,0.107081,0.980000,0.004444,63.948565,0.069751,0.048634,0.980000,0.041556,64.632045,0.053528,0.071545
0.970000,0.037333,15.236928,0.071272,0.040974,0.970000,0.140444,15.580532,0.067295,0.129778,0.980000,0.088000,0.000000,0.068575,0.125531
0.950000,0.015333,0.534768,0.067473,0.009441,0.950000,0.019778,6.467354,0.064372,0.061720,0.950000,0.011333,0.000000,0.068852,0.002698
0.950000,0.015556,0.499419,0.056286,0.009384,0.950000,0.018222,28.324459,0.071557,0.002013,0.950000,0.011111,0.000000,0.068881,0.000577
0.960000,0.029111,39.357669,0.103931,0.006856,0.960000,0.029333,37.070105,0.075541,0.082352,0.960000,0.027111,40.956973,0.094293,0.000000
0.980000,0.068889,43.246681,0.047502,0.174616,0.980000,0.218444,37.070105,0.041918,0.242829,0.980000,0.058222,0.000000,0.028430,0.199767
0.970000,0.025111,15.158319,0.073260,0.146291,0.970000,0.096667,24.651826,0.051572,0.349542,0.970000,0.042222,0.000000,0.023499,0.193851
0.970000,0.061111,15.323245,0.089428,0.029055,0.970000,0.115778,24.651826,0.110272,0.108963,0.970000,0.036000,0.000000,0.069550,0.069694
0.960000,0.024444,16.077655,0.063504,0.017465,0.970000,0.083111,37.070105,0.093546,0.099950,0.970000,0.043333,0.000000,0.103196,0.057908
0.960000,0.026667,19.764304,0.097118,0.012957,0.970000,0.096667,24.651826,0.083347,0.137922,0.970000,0.041556,0.000000,0.071250,0.061180
0.970000,0.058444,14.424212,0.131596,0.026950,0.970000,0.048000,26.245632,0.102455,0.171084,0.970000,0.036222,0.000000,0.055528,0.083866
0.980000,0.029111,38.435167,0.074036,0.013070,0.980000,0.175778,39.502491,0.095116,0.089273,0.980000,0.078889,62.319271,0.080718,0.047810
0.970000,0.110889,15.452987,0.030216,0.169316,0.970000,0.142444,26.349170,0.043017,0.294429,0.970000,0.029333,0.000000,0.022538,0.117221
0.950000,0.004444,0.000000,0.023090,0.127884,0.930000,0.033556,0.000000,0.020615,0.083747,0.970000,0.028889,0.000000,0.024532,0.106567
0.940000,0.011111,0.704261,0.041223,0.000000,0.930000,0.002444,37.070105,0.047737,0.005971,0.940000,0.011556,0.000000,0.044781,0.008695
0.970000,0.017333,14.703517,0.007593,0.138719,0.960000,0.238000,14.548486,0.023896,0.218582,0.970000,0.048222,0.000000,0.023111,0.138310
0.960000,0.035778,15.473290,0.070958,0.042081,0.960000,0.016444,15.580532,0.073734,0.052187,0.970000,0.027111,0.000000,0.059869,0.049995
0.960000,0.028667,10.551358,0.077157,0.020751,0.950000,0.021333,22.424044,0.096105,0.038541,0.970000,0.032667,0.000000,0.089684,0.039442
0.950000,0.027333,10.221910,0.125116,0.027337,0.960000,0.025556,0.000000,0.183598,0.020879,0.970000,0.026667,0.000000,0.128558,0.000000
0.960000,0.031333,0.000000,0.114671,0.048818,0.960000,0.020667,0.000000,0.124081,0.021452,0.960000,0.023111,0.000000,0.091031,0.003694
0.980000,0.044222,48.553154,0.122538,0.055989,0.970000,0.032000,39.502491,0.112126,0.122710,0.970000,0.035333,0.000000,0.030765,0.095835
0.960000,0.030667,16.367759,0.055650,0.014217,0.970000,0.203333,13.557267,0.092193,0.085092,0.970000,0.031556,0.000000,0.075478,0.043307
0.960000,0.030667,0.000000,0.075737,0.068918,0.960000,0.023333,0.000000,0.098439,0.069447,0.970000,0.028667,0.000000,0.075651,0.057628
0.960000,0.022000,14.551024,0.052857,0.009676,0.970000,0.237778,14.548486,0.099789,0.058947,0.970000,0.032222,0.000000,0.076339,0.040251
0.980000,0.029778,41.330647,0.070919,0.015087,0.980000,0.179778,37.070105,0.099994,0.112180,0.980000,0.080444,56.064230,0.081043,0.047791
0.980000,0.070222,37.816237,0.080346,0.035423,0.970000,0.098667,43.821178,0.073134,0.047488,0.970000,0.058222,34.024910,0.072997,0.056411
0.970000,0.066889,15.473290,0.086731,0.114807,0.970000,0.107778,15.580532,0.097119,0.114751,0.970000,0.027111,0.000000,0.059324,0.054566
0.970000,0.053111,14.291127,0.072283,0.145658,0.970000,0.114000,13.557267,0.071137,0.248260,0.970000,0.081111,0.000000,0.066935,0.123133
0.950000,0.016000,0.543141,0.061149,0.006708,0.950000,0.016889,15.887926,0.073577,0.029899,0.940000,0.011556,0.000000,0.036351,0.003805
0.970000,0.075333,13.413868,0.135702,0.143576,0.970000,0.093333,11.548100,0.152240,0.214888,0.970000,0.035111,0.000000,0.033492,0.109224
0.970000,0.050667,16.181958,0.059908,0.020487,0.970000,0.079778,39.502491,0.071814,0.046012,0.970000,0.047333,0.673527,0.073009,0.073505
0.980000,0.150667,18.207534,0.060362,0.174616,0.980000,0.239333,13.557267,0.020895,0.434540,0.980000,0.058222,0.000000,0.022914,0.231828
0.970000,0.073778,18.373276,0.132494,0.148339,0.970000,0.092222,15.887926,0.124637,0.222083,0.970000,0.037778,0.540201,0.069933,0.080458
0.970000,0.034667,18.275112,0.054663,0.145023,0.970000,0.083333,37.070105,0.043072,0.383714,0.970000,0.059556,0.000000,0.026319,0.231002
0.960000,0.041333,0.000000,0.040335,0.080113,0.960000,0.114889,14.548486,0.049270,0.091296,0.970000,0.033556,0.000000,0.037548,0.099578
0.970000,0.048000,16.077655,0.045320,0.145493,0.970000,0.089111,39.502491,0.044581,0.150094,0.970000,0.060889,0.000000,0.027770,0.177850
0.970000,0.021778,48.553154,0.122833,0.048415,0.970000,0.032000,39.502491,0.128981,0.269890,0.970000,0.035333,0.000000,0.025767,0.140239
0.950000,0.014667,0.000000,0.045457,0.133968,0.950000,0.018222,29.748127,0.040907,0.061082,0.940000,0.010222,0.000000,0.044942,0.009581
0.970000,0.018889,65.441578,0.055861,0.005616,0.970000,0.005556,68.062461,0.073634,0.014976,0.970000,0.004000,72.362501,0.070446,0.000000
0.960000,0.030667,0.000000,0.073137,0.077538,0.960000,0.021333,7.676502,0.066031,0.105398,0.970000,0.027111,0.000000,0.032501,0.099300
0.980000,0.042889,76.546196,0.060727,0.022305,0.980000,0.003778,68.062461,0.073769,0.024349,0.980000,0.012444,65.030493,0.071432,0.035845
0.980000,0.028667,32.987296,0.039429,0.061406,0.980000,0.002667,63.948565,0.071016,0.041037,0.970000,0.036222,89.622641,0.073100,0.061479
0.970000,0.055556,15.991419,0.058453,0.019078,0.970000,0.135111,14.548486,0.127482,0.020010,0.970000,0.032222,0.000000,0.069676,0.074695
0.960000,0.033111,0.000000,0.040140,0.082976,0.960000,0.124000,6.178910,0.045462,0.178267,0.970000,0.033111,0.000000,0.022634,0.113554
0.980000,0.150667,18.207534,0.085889,0.148322,0.980000,0.239333,13.557267,0.103601,0.211302,0.980000,0.058222,0.000000,0.022119,0.231828
0.960000,0.030667,16.181958,0.055650,0.014217,0.970000,0.203333,13.557267,0.105488,0.045989,0.970000,0.031556,0.000000,0.075478,0.043307
